Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:   31 00:46:56       -2.948822        0.0665
BFGS:   32 00:46:56       -2.948379        0.0812
BFGS:   33 00:46:56       -2.949734        0.0664
BFGS:   34 00:46:56       -2.952296        0.0740
BFGS:   35 00:46:56       -2.955180        0.0543
BFGS:   36 00:46:56       -2.957026        0.0446
      Step     Time          Energy         fmax
BFGS:    0 00:46:56       -2.409683        4.6964
BFGS:    1 00:46:56       -2.885031        9.3115
BFGS:    2 00:46:56       -2.790315        1.5794
BFGS:    3 00:46:56       -2.761692        1.2911
BFGS:    4 00:46:57       -2.770069        0.7001
BFGS:    5 00:46:57       -2.795638        0.2370
BFGS:    6 00:46:57       -2.794399        0.1408
BFGS:    7 00:46:57       -2.788146        0.1189
BFGS:    8 00:46:57       -2.787654        0.0899
BFGS:    9 00:46:57       -2.788781        0.0828
BFGS:   10 00:46:57       -2.791520        0.0714
BFGS:   11 00:46:57       -2.794095        0.0600
BFGS:   12 00:46:57       -2.794872        0.0884
BFGS:   13 00:46:57       -2.794839        0.1041
BFGS:   14 00:46:57       -2.794352        0.0786
BFGS:   15 00:46:57       -2.794060        0.0478
      Step     Time          Energy         fmax
BFGS:    0 00:46:58       -2.277512        4.6516
BFGS:    1 00:46:58       -2.704049        8.4229
BFGS:    2 00:46:58       -2.623259        1.5120
BFGS:    3 00:46:58       -2.602728        1.3954
BFGS:    4 00:46:58       -2.609183        0.6697
BFGS:    5 00:46:58       -2.634160        0.2458
BFGS:    6 00:46:58       -2.632847        0.1538
BFGS:    7 00:46:58       -2.627177        0.1172
BFGS:    8 00:46:58       -2.627995        0.0925
BFGS:    9 00:46:58       -2.628884        0.0815
BFGS:   10 00:46:58       -2.630607        0.0713
BFGS:   11 00:46:58       -2.632349        0.0628
BFGS:   12 00:46:58       -2.632736        0.0782
BFGS:   13 00:46:58       -2.632861        0.1049
BFGS:   14 00:46:58       -2.632679        0.0960
BFGS:   15 00:46:59       -2.632078        0.0731
BFGS:   16 00:46:59       -2.632462        0.0602
BFGS:   17 00:46:59       -2.632915        0.0744
BFGS:   18 00:46:59       -2.633424        0.0990
BFGS:   19 00:46:59       -2.634186        0.1130
BFGS:   20 00:46:59       -2.634241        0.1175
BFGS:   21 00:46:59       -2.634276        0.0962
BFGS:   22 00:46:59       -2.634054        0.0857
BFGS:   23 00:46:59       -2.634161        0.0925
BFGS:   24 00:46:59       -2.635604        0.0796
BFGS:   25 00:46:59       -2.637328        0.0815
BFGS:   26 00:46:59       -2.639492        0.0836
BFGS:   27 00:46:59       -2.641293        0.1022
BFGS:   28 00:46:59       -2.641802        0.1274
BFGS:   29 00:46:59       -2.641969        0.1229
BFGS:   30 00:46:59       -2.640908        0.0909
BFGS:   31 00:46:59       -2.641375        0.0989
BFGS:   32 00:46:59       -2.641970        0.1073
BFGS:   33 00:47:00       -2.643694        0.1185
BFGS:   34 00:47:00       -2.646183        0.1366
BFGS:   35 00:47:00       -2.649081        0.1386
BFGS:   36 00:47:00       -2.652388        0.0970
BFGS:   37 00:47:00       -2.654420        0.0697
BFGS:   38 00:47:00       -2.655696        0.0754
BFGS:   39 00:47:00       -2.656807        0.0794
BFGS:   40 00:47:00       -2.657576        0.0792
BFGS:   41 00:47:00       -2.659149        0.0848
BFGS:   42 00:47:00       -2.659833        0.0897
BFGS:   43 00:47:00       -2.660946        0.0558
BFGS:   44 00:47:00       -2.662135        0.0662
BFGS:   45 00:47:00       -2.662636        0.0643
BFGS:   46 00:47:00       -2.663418        0.0741
BFGS:   47 00:47:00       -2.664201        0.0654
BFGS:   48 00:47:00       -2.665017        0.0496
      Step     Time          Energy         fmax
BFGS:    0 00:47:00       -2.329567        3.6713
BFGS:    1 00:47:00       -2.565295        5.6338
BFGS:    2 00:47:01       -2.516445        1.0330
BFGS:    3 00:47:01       -2.536247        1.3891
BFGS:    4 00:47:01       -2.546968        0.3387
